Molar_Fraction,Estimated_Activities,Estimated_Max_eUs
[0.2 0.  0.8 0.  0. ],4.678968919534813e-19,-0.11379310344827585
[0.2  0.   0.75 0.   0.05],9.232979267835617e-07,0.01896551724137932
[0.2 0.  0.7 0.  0.1],2.012968249619007e-06,0.04310344827586207
[0.2  0.   0.65 0.   0.15],2.3860665038228036e-06,0.04310344827586207
[0.2 0.  0.6 0.  0.2],2.850094065070152e-06,0.01896551724137932
[0.2  0.   0.55 0.   0.25],2.688188850879669e-06,0.031034482758620696
[0.2 0.  0.5 0.  0.3],2.2207319736480713e-06,0.031034482758620696
[0.2  0.   0.45 0.   0.35],1.9317422062158584e-06,0.031034482758620696
[0.2 0.  0.4 0.  0.4],1.3704980723559855e-06,-0.041379310344827586
[0.2  0.   0.35 0.   0.45],9.65180527418852e-07,0.01896551724137932
[0.2 0.  0.3 0.  0.5],4.758660681545734e-07,0.06724137931034482
[0.2  0.   0.25 0.   0.55],3.846387844532728e-07,0.05517241379310345
[0.2 0.  0.2 0.  0.6],1.2838754337280989e-07,0.0793103448275862
[0.2  0.   0.15 0.   0.65],5.4734648438170554e-08,0.06724137931034482
[0.2 0.  0.1 0.  0.7],3.120627370662987e-08,0.09137931034482757
[0.2  0.   0.05 0.   0.75],9.229310671798884e-09,0.10344827586206898
[0.2 0.  0.  0.  0.8],4.664554217015393e-09,0.09137931034482757
[0.15 0.   0.85 0.   0.  ],3.1262711298570607e-19,-0.11379310344827585
[0.15 0.   0.8  0.   0.05],9.488847106695175e-07,0.04310344827586207
[0.15 0.   0.75 0.   0.1 ],1.483017858117819e-06,0.06724137931034482
[0.15 0.   0.7  0.   0.15],2.10067443549633e-06,0.04310344827586207
[0.15 0.   0.65 0.   0.2 ],2.4116601794958114e-06,0.04310344827586207
[0.15 0.   0.6  0.   0.25],3.158443421125412e-06,-0.07758620689655171
[0.15 0.   0.55 0.   0.3 ],2.825610339641571e-06,-0.017241379310344834
[0.15 0.   0.5  0.   0.35],1.7501236870884896e-06,0.01896551724137932
[0.15 0.   0.45 0.   0.4 ],1.4758647419512271e-06,0.031034482758620696
[0.15 0.   0.4  0.   0.45],1.2940178625285626e-06,0.01896551724137932
[0.15 0.   0.35 0.   0.5 ],7.241145707666874e-07,0.06724137931034482
[0.15 0.   0.3  0.   0.55],3.7226048298180105e-07,0.031034482758620696
[0.15 0.   0.25 0.   0.6 ],1.819756464101374e-07,0.0793103448275862
[0.15 0.   0.2  0.   0.65],7.341578020714223e-08,0.0793103448275862
[0.15 0.   0.15 0.   0.7 ],3.568914835341275e-08,0.0793103448275862
[0.15 0.   0.1  0.   0.75],1.1679249291773886e-08,0.10344827586206898
[0.15 0.   0.05 0.   0.8 ],1.7381451471010222e-09,0.12758620689655173
[0.15 0.   0.   0.   0.85],2.817281938405358e-10,0.10344827586206898
[0.1 0.  0.9 0.  0. ],1.888881143036485e-19,-0.11379310344827585
[0.1  0.   0.85 0.   0.05],7.075867615640163e-07,0.06724137931034482
[0.1 0.  0.8 0.  0.1],1.4895484782755375e-06,0.06724137931034482
[0.1  0.   0.75 0.   0.15],2.0728699862957e-06,0.06724137931034482
[0.1 0.  0.7 0.  0.2],2.5111885741353034e-06,0.04310344827586207
[0.1  0.   0.65 0.   0.25],2.4857083335518837e-06,0.04310344827586207
[0.1 0.  0.6 0.  0.3],2.2089624777436256e-06,0.031034482758620696
[0.1  0.   0.55 0.   0.35],2.1849464625120164e-06,0.031034482758620696
[0.1 0.  0.5 0.  0.4],1.6019213944673538e-06,0.031034482758620696
[0.1  0.   0.45 0.   0.45],1.2470755726099014e-06,0.01896551724137932
[0.1 0.  0.4 0.  0.5],8.731172420084477e-07,0.031034482758620696
[0.1  0.   0.35 0.   0.55],5.038091912865639e-07,0.01896551724137932
[0.1 0.  0.3 0.  0.6],2.673184033483267e-07,0.0793103448275862
[0.1  0.   0.25 0.   0.65],1.4828594867140054e-07,0.0793103448275862
[0.1 0.  0.2 0.  0.7],3.2791035482659934e-08,0.12758620689655173
[0.1  0.   0.15 0.   0.75],3.53823765181005e-08,0.06724137931034482
[0.1 0.  0.1 0.  0.8],6.8098495830781754e-09,0.13965517241379313
[0.1  0.   0.05 0.   0.85],4.560071465675719e-09,0.0793103448275862
