Adsorbate,Action,Gibbs E,Border_voltage,Voltage,Index x,Index y,site_type,Timestamp
H,adsorb,0.09567281603813171,-0.09567281603813171,-1.0,1,5,ads_hol,0.015666961669921875
H,adsorb,-0.019546207040548325,0.019546207040548325,-1.0,1,6,ads_hol,0.015705108642578125
H,adsorb,0.04734129458665848,-0.04734129458665848,-1.0,1,7,ads_hol,0.015743017196655273
H,adsorb,0.040767259895801544,-0.040767259895801544,-1.0,1,8,ads_hol,0.015781879425048828
H,adsorb,0.12632668018341064,-0.12632668018341064,-1.0,1,9,ads_hol,0.01584482192993164
H,adsorb,0.21641214191913605,-0.21641214191913605,-1.0,1,10,ads_hol,0.016236066818237305
H,adsorb,0.24899053573608398,-0.24899053573608398,-1.0,1,11,ads_hol,0.016451120376586914
H,adsorb,0.16506780683994293,-0.16506780683994293,-1.0,1,12,ads_hol,0.016588926315307617
H,adsorb,0.14233002066612244,-0.14233002066612244,-1.0,1,13,ads_hol,0.016718149185180664
H,adsorb,0.010905126109719276,-0.010905126109719276,-1.0,1,14,ads_hol,0.016843080520629883
H,adsorb,0.06922052800655365,-0.06922052800655365,-1.0,1,15,ads_hol,0.01697993278503418
H,adsorb,0.42853912711143494,-0.42853912711143494,-1.0,1,16,ads_hol,0.017045974731445312
H,adsorb,0.09098144620656967,-0.09098144620656967,-1.0,1,17,ads_hol,0.017086029052734375
H,adsorb,0.4533243179321289,-0.4533243179321289,-1.0,1,18,ads_hol,0.017124176025390625
H,adsorb,0.05462292954325676,-0.05462292954325676,-1.0,1,19,ads_hol,0.017161846160888672
H,adsorb,0.5065953135490417,-0.5065953135490417,-1.0,1,20,ads_hol,0.017198801040649414
H,adsorb,-0.1946716010570526,0.1946716010570526,-1.0,1,21,ads_hol,0.017235994338989258
H,adsorb,0.22611093521118164,-0.22611093521118164,-1.0,1,22,ads_hol,0.01727294921875
H,adsorb,0.3910181522369385,-0.3910181522369385,-1.0,1,23,ads_hol,0.017312049865722656
H,adsorb,0.02631460875272751,-0.02631460875272751,-1.0,1,24,ads_hol,0.017349958419799805
H,adsorb,-0.16780632734298706,0.16780632734298706,-1.0,1,25,ads_hol,0.017388105392456055
H,adsorb,-0.0543811060488224,0.0543811060488224,-1.0,1,26,ads_hol,0.0174257755279541
H,adsorb,0.36602693796157837,-0.36602693796157837,-1.0,1,27,ads_hol,0.017462968826293945
H,adsorb,-0.08099881559610367,0.08099881559610367,-1.0,1,28,ads_hol,0.017499923706054688
H,adsorb,-0.08613858371973038,0.08613858371973038,-1.0,1,29,ads_hol,0.017538070678710938
H,adsorb,-0.11985565721988678,0.11985565721988678,-1.0,1,30,ads_hol,0.017574787139892578
H,adsorb,-0.030937841162085533,0.030937841162085533,-1.0,1,31,ads_hol,0.017611980438232422
H,adsorb,-0.021548375487327576,0.021548375487327576,-1.0,1,32,ads_hol,0.017647743225097656
H,adsorb,-0.11092621833086014,0.11092621833086014,-1.0,1,33,ads_hol,0.0176849365234375
H,adsorb,-0.07028963416814804,0.07028963416814804,-1.0,1,34,ads_hol,0.017721891403198242
H,adsorb,-0.05365652218461037,0.05365652218461037,-1.0,1,35,ads_hol,0.017758846282958984
H,adsorb,-0.15925972163677216,0.15925972163677216,-1.0,1,36,ads_hol,0.017796754837036133
H,adsorb,-0.07687071710824966,0.07687071710824966,-1.0,1,37,ads_hol,0.017867088317871094
H,adsorb,-0.1824258267879486,0.1824258267879486,-1.0,1,38,ads_hol,0.01790595054626465
H,adsorb,-0.040134627372026443,0.040134627372026443,-1.0,1,39,ads_hol,0.017945051193237305
H,adsorb,-0.09060430526733398,0.09060430526733398,-1.0,1,40,ads_hol,0.017985105514526367
H,adsorb,0.06686445325613022,-0.06686445325613022,-1.0,1,41,ads_hol,0.018023967742919922
H,adsorb,-0.10223770886659622,0.10223770886659622,-1.0,1,42,ads_hol,0.018063068389892578
H,adsorb,-0.0007781378226354718,0.0007781378226354718,-1.0,1,43,ads_hol,0.018100976943969727
H,adsorb,-0.1853393167257309,0.1853393167257309,-1.0,1,44,ads_hol,0.01813983917236328
H,adsorb,-0.04655163735151291,0.04655163735151291,-1.0,1,45,ads_hol,0.018178939819335938
H,adsorb,-0.14762656390666962,0.14762656390666962,-1.0,1,46,ads_hol,0.018216848373413086
H,adsorb,-0.11781398206949234,0.11781398206949234,-1.0,1,47,ads_hol,0.018255949020385742
H,adsorb,0.2069917768239975,-0.2069917768239975,-1.0,1,48,ads_hol,0.018296003341674805
H,adsorb,0.2791612446308136,-0.2791612446308136,-1.0,1,49,ads_hol,0.018333911895751953
H,adsorb,0.3841554820537567,-0.3841554820537567,-1.0,1,50,ads_hol,0.018372058868408203
H,adsorb,0.08382495492696762,-0.08382495492696762,-1.0,1,51,ads_hol,0.018410921096801758
H,adsorb,-0.11692129820585251,0.11692129820585251,-1.0,1,52,ads_hol,0.018448829650878906
H,adsorb,0.4034632444381714,-0.4034632444381714,-1.0,1,53,ads_hol,0.018487930297851562
H,adsorb,0.060461271554231644,-0.060461271554231644,-1.0,1,54,ads_hol,0.01852583885192871
H,adsorb,0.013853264972567558,-0.013853264972567558,-1.0,1,55,ads_hol,0.018564939498901367
H,adsorb,0.09648175537586212,-0.09648175537586212,-1.0,1,56,ads_hol,0.018603086471557617
H,adsorb,-0.13027383387088776,0.13027383387088776,-1.0,1,57,ads_hol,0.018640756607055664
H,adsorb,0.05208022892475128,-0.05208022892475128,-1.0,1,58,ads_hol,0.018680095672607422
H,adsorb,0.034865617752075195,-0.034865617752075195,-1.0,1,59,ads_hol,0.018722057342529297
H,adsorb,-0.016050370410084724,0.016050370410084724,-1.0,1,60,ads_hol,0.018761873245239258
H,adsorb,0.07012587785720825,-0.07012587785720825,-1.0,1,61,ads_hol,0.018799781799316406
H,adsorb,-0.14770600199699402,0.14770600199699402,-1.0,1,62,ads_hol,0.018837928771972656
H,adsorb,0.04201706126332283,-0.04201706126332283,-1.0,1,63,ads_hol,0.018875837326049805
H,adsorb,-0.061112601310014725,0.061112601310014725,-1.0,1,64,ads_hol,0.018913984298706055
H,adsorb,0.4163473844528198,-0.4163473844528198,-1.0,1,65,ads_hol,0.018951892852783203
H,adsorb,-0.08452115952968597,0.08452115952968597,-1.0,1,66,ads_hol,0.018990755081176758
H,adsorb,-0.03919605165719986,0.03919605165719986,-1.0,1,67,ads_hol,0.019028902053833008
H,adsorb,0.005133649334311485,-0.005133649334311485,-1.0,1,68,ads_hol,0.01906895637512207
H,adsorb,-0.1594872921705246,0.1594872921705246,-1.0,1,69,ads_hol,0.01910877227783203
H,adsorb,0.11228504776954651,-0.11228504776954651,-1.0,1,70,ads_hol,0.01914691925048828
H,adsorb,-0.043553803116083145,0.043553803116083145,-1.0,1,71,ads_hol,0.019185781478881836
