Adsorbate,Action,Gibbs E,Border_voltage,Voltage,Index x,Index y,site_type,Timestamp
H,desorption,0.12300381809473038,-0.12300381809473038,-0.11949860724233982,44,64,ads_hol,1.2869479656219482
H,desorption,0.12262147665023804,-0.12262147665023804,-0.11949860724233982,45,39,ads_hol,1.2871489524841309
H,desorption,0.12388008087873459,-0.12388008087873459,-0.11949860724233982,46,28,ads_hol,1.2873830795288086
H,desorption,0.11962269246578217,-0.11962269246578217,-0.11949860724233982,47,37,ads_hol,1.287661075592041
H,desorption,0.12421658635139465,-0.12421658635139465,-0.11949860724233982,55,9,ads_hol,1.2894501686096191
H,desorption,0.1205112412571907,-0.1205112412571907,-0.11949860724233982,57,80,ads_hol,1.2901039123535156
H,desorption,0.12447519600391388,-0.12447519600391388,-0.11949860724233982,59,19,ads_hol,1.2904548645019531
H,desorption,0.12300174683332443,-0.12300174683332443,-0.11949860724233982,63,54,ads_hol,1.2914788722991943
H,desorption,0.12390929460525513,-0.12390929460525513,-0.11949860724233982,63,69,ads_hol,1.2915501594543457
H,desorption,0.12121547013521194,-0.12121547013521194,-0.11949860724233982,64,83,ads_hol,1.291841983795166
H,desorption,0.11965169757604599,-0.11965169757604599,-0.11949860724233982,67,5,ads_hol,1.2923800945281982
H,desorption,0.12254359573125839,-0.12254359573125839,-0.11949860724233982,69,15,ads_hol,1.2928931713104248
H,desorption,0.12407098710536957,-0.12407098710536957,-0.11949860724233982,69,65,ads_hol,1.293039083480835
H,desorption,0.12219389528036118,-0.12219389528036118,-0.11949860724233982,71,37,ads_hol,1.2934651374816895
H,desorption,0.12261367589235306,-0.12261367589235306,-0.11949860724233982,72,58,ads_hol,1.2937891483306885
H,desorption,0.12178763747215271,-0.12178763747215271,-0.11949860724233982,72,62,ads_hol,1.2938270568847656
H,desorption,0.12333452701568604,-0.12333452701568604,-0.11949860724233982,75,78,ads_hol,1.2945809364318848
H,desorption,0.12109241634607315,-0.12109241634607315,-0.11949860724233982,79,4,ads_hol,1.295361042022705
H,desorption,0.12374787032604218,-0.12374787032604218,-0.11949860724233982,83,75,ads_hol,1.2964651584625244
H,desorption,0.1214771419763565,-0.1214771419763565,-0.11949860724233982,86,9,ads_hol,1.297032117843628
H,desorption,0.12340539693832397,-0.12340539693832397,-0.11949860724233982,86,77,ads_hol,1.2972209453582764
H,desorption,0.12382770329713821,-0.12382770329713821,-0.11949860724233982,87,29,ads_hol,1.2973730564117432
H,desorption,0.1218743622303009,-0.1218743622303009,-0.11949860724233982,88,22,ads_hol,1.297619104385376
H,desorption,0.1227886974811554,-0.1227886974811554,-0.11949860724233982,88,58,ads_hol,1.2977299690246582
H,desorption,0.12419505417346954,-0.12419505417346954,-0.11949860724233982,91,60,ads_hol,1.298449993133545
H,desorption,0.12320206314325333,-0.12320206314325333,-0.11949860724233982,92,58,ads_hol,1.2987098693847656
H,desorption,0.11968697607517242,-0.11968697607517242,-0.11949860724233982,93,40,ads_hol,1.29892897605896
H,desorption,0.12356042116880417,-0.12356042116880417,-0.11949860724233982,94,2,ads_hol,1.2990989685058594
H,desorption,0.12171635776758194,-0.12171635776758194,-0.11949860724233982,94,83,ads_hol,1.2993130683898926
H,desorption,0.12330300360918045,-0.12330300360918045,-0.11949860724233982,95,9,ads_hol,1.299401044845581
H,desorption,0.12185443192720413,-0.12185443192720413,-0.11949860724233982,95,22,ads_hol,1.2994580268859863
H,desorption,0.12163596600294113,-0.12163596600294113,-0.11949860724233982,98,91,ads_hol,1.3003251552581787
H,desorption,0.12023362517356873,-0.12023362517356873,-0.11949860724233982,99,33,ads_hol,1.3004510402679443
H,desorption,0.12052307277917862,-0.12052307277917862,-0.11949860724233982,99,42,ads_hol,1.3004992008209229
